 iteration, iteration_ionic, iteration_electronic
       135        11         5
 Ionic System
  (natm)
        72
  (pos)
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
  0.0000000000000000D+00  0.0000000000000000D+00  0.0000000000000000D+00
 forcmx_constraint_quench
  0.1000000000000000D+03
 Ionic System Attributes
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
       1       1       1       1       1       0       0       1       1       1       1
       1       1       2       1       1       0       0       1       1       1       1
 Total Energy
 -0.2587704908893186D+04 -0.2587704908893186D+04
 isolver
        56
 (tag_diis_history)
 (kqnmditer_p)
           6
 (iter_gdiis)
           8
 (u)
        2.18392326432261629776        5.05134542549179244020       14.17293861455128300975
        2.18314392898082365591       10.04003218271876107792       14.17295536172954939502
       -2.36103517198626988716       12.38460584202529979336       14.17293176487594763557
       -2.36337127668898672184       17.36978833893519436060       14.17292795250060599699
       -6.91418783573360240524       19.70743848572330136903       14.17296127910389813565
       -6.92492836767071562321       24.70006811865076556956       14.17293683957869632195
      -11.48626356175219953570       27.04658448133945825020       14.17294776184244042838
      -11.48705038950518364516       32.03525318969315804907       14.17293345997584630425
      -16.03122862854214858430       34.37984062644769522876       14.17294361902374255635
      -16.03357077111439110695       39.36502307119045696027       14.17295308501583406269
      -20.58437880267551989277       41.70267067779998626520       14.17294907890028987651
      -20.59512606143933766134       46.69532034304783252310       14.17293181268571800047
        6.72836420379299493533       12.38283196375561345803       14.17294796295818315457
        6.73222258942543394511       17.36964387216892191645       14.17290781959868795070
        2.18395143548742387551       19.70598130647184831332       14.17294912352015323620
        2.18356252259833505391       24.69066085009492894642       14.17292502987689140070
       -2.36097426635383511595       27.02914342174878470360       14.17296894619076574884
       -2.37935703335965476057       32.02453914908970489250       14.17293027381441561374
       -6.94183108114051439230       34.37805978447578070245       14.17293866903611920804
       -6.93797491202081584305       39.36486743788562847612       14.17295092775610676483
      -11.48623277863512370800       41.70120737565687107917       14.17289779614333866675
      -11.48662292049924538162       46.68588437449153616399       14.17296103578715005256
      -16.03115900099804846946       49.02437571443753228095       14.17292037524196146592
      -16.04954386100122931680       54.01977240952583514400       14.17293098661255612569
       11.28554740118766730461       19.70721114891536274172       14.17298151254257199128
       11.29211007757638363103       24.70034085107580779095       14.17290725044787436104
        6.72832122167273372071       27.03113271676026840851       14.17296910730369141618
        6.74643671338801986792       32.02549674329186757404       14.17293016321583642991
        2.18384613640974389881       34.36222492168311504201       14.17294613538883041315
        2.18539552818792381927       39.36080327328529904207       14.17294697470906150727
       -2.38464164279844803573       41.70244094614052698944       14.17292786272126825509
       -2.37805426669048181054       46.69556873186079570814       14.17295129848590562460
       -6.94187348062160847206       49.02636008517271193341       14.17293490105604902851
       -6.92374359677422557269       54.02071086439848812688       14.17293226646044423944
      -11.48633822108164537212       56.35745370870787240847       14.17294706087905353797
      -11.48478927025754359192       61.35603507335767403674       14.17290915357005331998
       15.85411255124642870840       27.04657796075825260118       14.17295262525908405848
       15.85331414340829070397       32.03526077863440235660       14.17290885122655552664
       11.30915635663216178841       34.37985120876500388931       14.17296523282544917777
       11.30679726181601196799       39.36501315522416888371       14.17292901970451701743
        6.75600459044450563084       41.70265547921903959150       14.17295612626830347835
        6.74525457435221031943       46.69531408814268047536       14.17294383739849195081
        2.18390861142881931301       49.04181684638417237920       14.17294180610658038688
        2.18314416515625175919       54.03049383871091748688       14.17293327288692061927
       -2.36103238132207682298       56.37507242450781319576       14.17295386333531936884
       -2.36337509393954992021       61.36023408237925025333       14.17294426083578073872
       -6.91419340731773690578       63.69789946926670154426       14.17294843380685875900
       -6.92494904254799426013       68.69053561883656300324       14.17293683053374486747
       20.39854700309455282081       34.37805805560228833428       14.17294968882890238149
       20.40240273732051079492       39.36487364182123371847       14.17292244605627438148
       15.85414197047366968718       41.70119847336907525914       14.17298134507913687230
       15.85375809724152063040       46.68589051162471292855       14.17292777338019682531
       11.30920297083694237017       49.02437845504719859946       14.17295277420239152377
       11.29083864108023504969       54.01976425523798752693       14.17294268091823283839
        6.72835722509693123783       56.37328866079199940486       14.17293626839581399679
        6.73221357181946444825       61.36011978279551470905       14.17296420337582141258
        2.18394355217705715688       63.69643148441115698688       14.17292409667846442289
        2.18356512185822948524       68.68112367883287561199       14.17295337537240307313
       -2.36097956121323049317       71.01960934445854434216       14.17294481887351054183
       -2.37934635194480348375       76.01499311447615525594       14.17294208664243448936
       24.95573894713033524795       41.70244463298179482535       14.17295235780585471730
       24.96232772898590468458       46.69557341178392562142       14.17293702378977293677
       20.39852162841951965788       49.02636534687575675662       14.17294566766932639723
       20.41664302223367499778       54.02071462124473555377       14.17294971011773263569
       15.85404525726440994049       56.35744264624916155526       14.17293661749080513346
       15.85559244637846632031       61.35604976489169359866       14.17294193239204780355
       11.28555799407000570511       63.69768007002467413713       14.17292506027089515896
       11.29212796505305860251       68.69081141247330890565       14.17292732481434391900
        6.72832577114064989132       71.02160280954949200805       14.17296867414324701429
        6.74645668749750448967       76.01596414418543190550       14.17294643707821144574
        2.18385123574528794421       78.35267531919787131756       14.17294203956742215667
        2.18540458625798317271       83.35129126869776428066       14.17294318964637866998
        2.18387123009147110508        5.05159395891336338025       14.17294051858938352950
        2.18318903994127699875       10.03941614181927555194       14.17295537116388004506
       -2.36128287166218919779       12.38461460067020958320       14.17293182439948928675
       -2.36416171035615629847       17.36958296857158856596       14.17292785177658132056
       -6.91379099538727892593       19.70756107154864622544       14.17296196543009578761
       -6.92521017151691165026       24.69983036966093692399       14.17293722563754343469
      -11.48631585488878847912       27.04682809751370697882       14.17294933678924273579
      -11.48700553849242211868       32.03464034557969597472       14.17293383851130350592
      -16.03147458207005371378       34.37985071201975983968       14.17294300410367746679
      -16.03435958057297483492       39.36481819900476608609       14.17295335630960551043
      -20.58398254453460651803       41.70279799229511041858       14.17294897721608215591
      -20.59540664867126125159       46.69507778764650396397       14.17293205588135585060
        6.72853259224149713447       12.38293456270003289887       14.17294784002040941573
        6.73294307680165982077       17.36937480232226960197       14.17290763665195818533
        2.18397242391223356250       19.70593669380761880916       14.17294958489834755255
        2.18359298922757094630       24.69109848853129918211       14.17292490284793338162
       -2.36118951233354534835       27.02927744143527277743       14.17296927982943621771
       -2.37899563906354272191       32.02482345376156303018       14.17293032438982969268
       -6.94166312583106748235       34.37816130010031656639       14.17293836582473787189
       -6.93725213251384165147       39.36460009250819780391       14.17295097397153824659
      -11.48621446549412716820       41.70116078065171194567       14.17289739468969145264
      -11.48659288631676211878       46.68632263220135314441       14.17296114893290059911
      -16.03137588909036992391       49.02451083310063495446       14.17291971423435548161
      -16.04918317035063779485       54.02005710078164923971       14.17293102067093180096
       11.28513928061191329277       19.70739838368999841123       14.17298205170557245935
       11.29241501190931096232       24.70006903561080235932       14.17290719664898368535
        6.72850492508811814929       27.03120434057602139433       14.17296970514318843470
        6.74611812921972742174       32.02579690821235658404       14.17293002150167069431
        2.18384259752452436487       34.36224758445984406308       14.17294602475107723194
        2.18530111433506801788       39.36062329979007046177       14.17294689228693371774
       -2.38505184000770631414       41.70262847900553282443       14.17292745643133322631
       -2.37775475208927433712       46.69529720368372949224       14.17295162406606401362
       -6.94168488212838052931       49.02642883304174858949       14.17293480854532283786
       -6.92406340773664474852       54.02101410376144485781       14.17293256105521770394
      -11.48634150513838214636       56.35747657159951984340       14.17294856121776547297
      -11.48488570138680842092       61.35585529075078881078       14.17290923769018462508
       15.85405789059441161726       27.04682447922690968767       14.17295452037648040289
       15.85336247951652843824       32.03464506577182646652       14.17290864423745055944
       11.30890408167067739953       34.37985691869283044753       14.17296547302975007199
       11.30601029272150981342       39.36481050975102391476       14.17292870292446771430
        6.75639828212175519440       41.70278606114185038223       14.17295647908729883113
        6.74497110867434113146       46.69507066473578049681       14.17294399865108722736
        2.18385964807066912385       49.04206215141726232787       14.17294342817466556994
        2.18318771719328719172       54.02987820747694769352       14.17293362202526019189
       -2.36128149304662837693       56.37507733995585823550       14.17295366737762307707
       -2.36416648193234735231       61.36003251078579978639       14.17294436083930619930
       -6.91379514559739050128       63.69802272545745580601       14.17294835741449077204
       -6.92522829332502887212       68.69029606449295499715       14.17293674133558489814
       20.39871579706028370538       34.37815978234637270816       14.17294929866878305802
       20.40312557548524807771       39.36460527253322538854       14.17292213748771345649
       15.85416040731893438931       41.70115486365525470092       14.17298211610048319642
       15.85378718153408428293       46.68632743764189996227       14.17292753672751892680
       11.30899098188982598856       49.02450953146733780841       14.17295287811021609059
       11.29119854865086836071       54.02005009094276033466       14.17294261723853132651
        6.72852642379199483713       56.37339585507989170310       14.17293608225867806993
        6.73293668097045294729       61.35984834654072272997       14.17296417889924953215
        2.18396425439774954924       63.69638803475439914337       14.17292374218077100068
        2.18359502507058200749       68.68155976987451083460       14.17295378042163811472
       -2.36119532073602034217       71.01974077452983635794       14.17294447371970811389
       -2.37898777617058643230       76.01528001233515396962       14.17294237664085798656
       24.95533008626646420680       41.70263108251215555811       14.17295218114799837394
       24.96262896428419253425       46.69530169562693799890       14.17293717474133174505
       20.39870708216136208080       49.02643189747342944429       14.17294606749909213761
       20.41632338077106467722       54.02101734291755974482       14.17294962474504593786
       15.85404190372609889437       56.35747089399761478035       14.17293609820982069891
       15.85549750821186520966       61.35586609245012112979       14.17294188615471206560
       11.28514531144208632440       63.69786790718131896938       14.17292405764181673078
       11.29243191612867214246       68.69053905130751047636       14.17292787161357026093
        6.72851139910878170980       71.02167278988193288569       14.17296965341250114534
        6.74613544651263641327       76.01626411481042566720       14.17294731726515344405
        2.18384896229695790737       78.35270648459398046271       14.17294515003194455005
        2.18530891113596004161       83.35110657704520065181       14.17294365699094527145
        2.18361635054459490846        5.05005594624647358160       14.17295895694339513682
        2.18318272243630140395       10.03794275641066491289       14.17295467213194370970
       -2.36401603820324357486       12.38251554891979289152       14.17292840668414299898
       -2.36767229042898641467       17.36730902475078508473       14.17293212842890071101
       -6.91554374981285757684       19.70727215989935743323       14.17297233668097256043
       -6.92773605731561570309       24.69898209936111399543       14.17294715419603079454
      -11.48657245111649416458       27.04528382054608925955       14.17296666828660001158
      -11.48701139019159711552       32.03316354578243618789       14.17293663996022701212
      -16.03420399219807279678       34.37776003670957436498       14.17294043127332869858
      -16.03787468172165375790       39.36255415227790166455       14.17294800029635126748
      -20.58573262690766725314       41.70250281527181357433       14.17295511794162443664
      -20.59793503779369672202       46.69422789892269065604       14.17293072554253541284
        6.73073603738986836476       12.38148015830027581785       14.17294300392755346252
        6.73536118139490191936       17.36756384070000436282       14.17292164756129047021
        2.18350972321946734667       19.70657481896578389069       14.17293705383810298315
        2.18337533469406697151       24.69379244296507991407       14.17293846500578347047
       -2.36409057121527776957       27.03148647608485077853       14.17297346639046828898
       -2.37623102070496106109       32.02671621258372880447       14.17293471499461787744
       -6.93945766244924389099       34.37670497480485209962       14.17293694616247634599
       -6.93483184842160405026       39.36279075417577644203       14.17294115848155477977
      -11.48668746036590881943       41.70178687093811475961       14.17291688096594981516
      -11.48681033679891783095       46.68901585773084406128       14.17295081244979293444
      -16.03429033825760186005       49.02672135834092159712       14.17291056059998766159
      -16.04642519818457557790       54.02195917564948501877       14.17293417808579292227
       11.28578587215126738386       19.70718351045158911461       14.17298020831330163105
       11.29456905335766059295       24.69921302086579473212       14.17292771073653590008
        6.73098603754186619597       27.03253434136425426004       14.17297049323354585226
        6.74300139292918654377       32.02688639960870631285       14.17294240159979068494
        2.18367518934246618301       34.36427492861824362080       14.17294210954031896676
        2.18428681339701968867       39.36151738641500230642       14.17294685986163216285
       -2.38439968835548121717       41.70241562493383469246       14.17292689241785907939
       -2.37560427097309601052       46.69444154837561455906       14.17294814440524319821
       -6.93918588132022051695       49.02775515814696660755       14.17293878216026570271
       -6.92717585401817625979       54.02211188157386345665       14.17293704355680361573
      -11.48651067750217436014       56.35950483141849076674       14.17296001133062688382
      -11.48590031237984732115       61.35674724333523499809       14.17292495185256839818
       15.85379457903568045651       27.04527703167048002797       14.17296435419554256896
       15.85335883553555014203       32.03316617886689954275       14.17292199516057138453
       11.30615504453911412952       34.37775383852681443386       14.17295918116192510183
       11.30249544698383878938       39.36254400565082534058       14.17294045704726812573
        6.75464412270814396066       41.70250097061776273222       14.17295875241407010492
        6.74244210022458201337       46.69422557669180662288       14.17294859910227522448
        2.18360420683394007568       49.04050946381637743343       14.17296304510891502559
        2.18317310684392618114       54.02839685479546005809       14.17293586732495036529
       -2.36402552985025415921       56.37297144685503269557       14.17295789463210908821
       -2.36768030452443278833       61.35776166469224790490       14.17294416726378081250
       -6.91554511971905583323       63.69772914573700717256       14.17294238256774541185
       -6.92775019303233996482       68.68944243145384120908       14.17294296093825600735
       20.40092511918003381766       34.37671399877752520524       14.17293813245341915774
       20.40555128504528070721       39.36279344386463208139       14.17293138082477810258
       15.85368924595034734182       41.70180064819479781590       14.17296379210255530268
       15.85356588971522739939       46.68900843258478516873       14.17293520754409819062
       11.30608800564631621910       49.02671081742919056978       14.17295272382228965569
       11.29395542621312209519       54.02194266388470111906       14.17294118716354311971
        6.73073570856722902533       56.37195499886057348249       14.17293740572051063964
        6.73535895065364798029       61.35804485522755413740       14.17295541729468588699
        2.18350560573036656109       63.69702255363307585867       14.17293150098610077237
        2.18337573440084975473       68.68424419603249475585       14.17295357123513532827
       -2.36410546219399053669       71.02194406576951735133       14.17294234340785941129
       -2.37623174132574987993       76.01718161889949954002       14.17294758867073767306
       24.95598332068120228655       41.70241712003009837417       14.17294688640521194145
       24.96477835928738286952       46.69443290456754169782       14.17294191450505635999
       20.40119616033501870334       49.02775461966697889693       14.17294805911310007218
       20.41321219699801048364       54.02210550329341742781       14.17294793930064322751
       15.85387132154487233038       56.35951429264175516209       14.17293137261212088163
       15.85447640998656915201       61.35676343395770260258       14.17293961802179147469
       11.28578967634554963695       63.69765325101250397211       14.17291348133176143165
       11.29458665074722034660       68.68967331157358557903       14.17293251414079158224
        6.73100536142423244712       71.02299559604063006191       14.17299694798632891946
        6.74302170246351906258       76.01736576195511929654       14.17295463485532991399
        2.18368112450393070390       78.35475772201316146948       14.17297830675758341101
        2.18430055003226941679       83.35201106532950632300       14.17294848997409140168
        2.18365569576115614581        5.05012840439208066101       14.17295668160889832166
        2.18316986566939652548       10.03822211590562041295       14.17295484260169224910
       -2.36374185008324166901       12.38272157229343051199       14.17292890708875319206
       -2.36715526291910949297       17.36757479863905118123       14.17293186986822739470
       -6.91547919839578106860       19.70724315213954369597       14.17297153582203250721
       -6.92742905147564780322       24.69912475316913358370       14.17294655043773232705
      -11.48653265474529661105       27.04535824641446239980       14.17296443923637738749
      -11.48702417324312996527       32.03344235431514164247       14.17293622983455314568
      -16.03393049881898235753       34.37796517172274235463       14.17294093714239267001
      -16.03735741744781861939       39.36281867970223657949       14.17294847094657583852
      -20.58566824140112316854       41.70247331704746329706       14.17295446308980366723
      -20.59762818397374317669       46.69437189349935835025       14.17293066536162982061
        6.73052805019351207960       12.38160304416394730254       14.17294335941412342095
        6.73495749099862361930       17.36780298828466584382       14.17292046661441240474
        2.18354859454760408255       19.70654274712207865150       14.17293777751650374341
        2.18338818392193401152       24.69343733555663433776       14.17293763877020928987
       -2.36372314597441768314       27.03124398557949348287       14.17297328250487531420
       -2.37658458520572679618       32.02647396184744366110       14.17293438432108310110
       -6.93966567545481716195       34.37682842634045243813       14.17293733462512150822
       -6.93523622825685137627       39.36302914712602074587       14.17294211612202836648
      -11.48664702876956056343       41.70175635370113553790       14.17291568250271538432
      -11.48679761558724621295       46.68866061195788574878       14.17295154480887831028
      -16.03392107183328718634       49.02647827791559365096       14.17291160757760160038
      -16.04677816393468248179       54.02171614918098185854       14.17293392549077424292
       11.28583895304936923765       19.70712886587944723260       14.17298039444441926094
       11.29428889021290594030       24.69936415346926494863       14.17292616134431604280
        6.73066221759750060727       27.03238685176534872312       14.17297035409895400448
        6.74337831127047238056       32.02671391185541693858       14.17294161917467221201
        2.18368610742417823545       34.36407368044564947240       14.17294246606597063476
        2.18440345224997045648       39.36147793075723910761       14.17294690543582724729
       -2.38434681511608825843       41.70236072741453625667       14.17292706123257062245
       -2.37588284237069524707       46.69459255785967144448       14.17294829459022587059
       -6.93951245996851895370       49.02760879629667556401       14.17293840587854347746
       -6.92679878238116231159       54.02193769033946324498       14.17293663756449184632
      -11.48649974866948575425       56.35930388919023670269       14.17295846244830492822
      -11.48578321212427155729       61.35670770086281322619       14.17292402458365607743
       15.85383575170868297732       27.04535117711835567889       14.17296303283150216146
       15.85334477663322871877       32.03344572965869474501       14.17292125829867721620
       11.30643205868724088248       34.37796093636274719074       14.17295984575807921146
       11.30301222419886819637       39.36280849584142771391       14.17293969411308118822
        6.75470947134883292762       41.70246989400468606846       14.17295847940935615838
        6.74274972291019203396       46.69436938417023696957       14.17294825283816805950
        2.18364325799454617183       49.04058438147456655543       14.17296052592926436375
        2.18316141594426627037       54.02867657839237125472       14.17293551480078228622
       -2.36375021534238749510       56.37317911982278673122       14.17295753763906418499
       -2.36716273540362776018       61.35802596968923694476       14.17294422565679923309
       -6.91548126991354727977       63.69770067226798460069       14.17294311482428526006
       -6.92744422478912369456       68.68958595614375894911       14.17294257410796376462
       20.40071656528516896856       34.37683621733687999722       14.17293941793700895460
       20.40514636793050939900       39.36303259420199651686       14.17293072746488213909
       15.85372928982619988858       41.70176753193209151505       14.17296517711603698331
       15.85357922847730627325       46.68865472795020821195       14.17293478181150767625
       11.30645484105219722437       49.02646956550014323284       14.17295259159077147615
       11.29360289358062452436       54.02170026879525721597       14.17294132147797647292
        6.73052729956877282547       56.37207535629045906944       14.17293730849490529522
        6.73495450767958914184       61.35828390852795166666       14.17295605929720636595
        2.18354412368405759182       63.69699066274783660901       14.17293114189008562676
        2.18338878303945893578       68.68389045122199831894       14.17295361066384984383
       -2.36373706987214671216       71.02170263821150797412       14.17294269397345374273
       -2.37658390729237156691       76.01693804065129711489       14.17294720839624666553
       24.95603572542032821957       41.70236245440010236507       14.17294738557993660777
       24.96449963627768653396       46.69458527944732395554       14.17294170909759465360
       20.40087128978237274168       49.02760911017823985958       14.17294812315908636435
       20.41358888350881528595       54.02193256458846803980       14.17294834288153104751
       15.85388247502901926111       56.35931027005236870764       14.17293220197485226208
       15.85459369840626386861       61.35672444012310222661       14.17293978169471735384
       11.28584422403563358728       63.69759826418384562885       14.17291454565727981674
       11.29430656344552197368       68.68982552861602641769       14.17293197306618246500
        6.73067980897311013422       71.02284931727889727426       14.17299397856216991443
        6.74339909715797425349       76.01719245055613782824       14.17295393019501403842
        2.18369182215504009648       78.35455224654187134092       14.17297437161612627676
        2.18441690427587698053       83.35197176722540746141       14.17294806309586441273
        2.18372175869970597262        5.05011569197403176190       14.17295332234725435683
        2.18314202214831309945       10.03880286480883299305       14.17295492958124469851
       -2.36328252529855120656       12.38296028343166454988       14.17292938476669128534
       -2.36623443053966253657       17.36797339148153085375       14.17293140378757598796
       -6.91556777752374962631       19.70718949057741298247       14.17296991636631986466
       -6.92695515217197765878       24.69938594502440665224       14.17294511711152971145
      -11.48646631874438028831       27.04534947651465159879       14.17296134532770857106
      -11.48705193443318783864       32.03402133063571710636       14.17293568328424768765
      -16.03347266677009841374       34.37820204144523472678       14.17294158025907968579
      -16.03643707175933386111       39.36321585686951607386       14.17294901943212437345
      -20.58575670308548311027       41.70241688635192645052       14.17295370850674984808
      -20.59715469088557426858       46.69463664721935458601       14.17293067975314357909
        6.73018692917094796258       12.38170060519972359714       14.17294406144441509809
        6.73421680040674797141       17.36818898425843116229       14.17291878490626899634
        2.18359528405295444387       19.70649708060311766644       14.17293915792346226112
        2.18339763024567901084       24.69283214458664232893       14.17293597861124965220
       -2.36325232970607634897       27.03091965320702882991       14.17297261860147727930
       -2.37714493514347813274       32.02606580108572842391       14.17293382467410189918
       -6.94000680800606950527       34.37692700454179828284       14.17293765441448272213
       -6.93597876914878419541       39.36341384094000517280       14.17294333382512938613
      -11.48659742840060360436       41.70171324427867887152       14.17291342300406498111
      -11.48678792422355243730       46.68805512865971252268       14.17295281115049121468
      -16.03344773618757912459       49.02615297362249435764       14.17291301620162435881
      -16.04733728506838374983       54.02130672817406775721       14.17293350948127717004
       11.28606221739579673624       19.70701963680885882013       14.17298042683631642547
       11.29384361376376411101       24.69965038413840119347       14.17292361400266642590
        6.73026346493607441346       27.03220768849350363894       14.17296997367784960886
        6.74395593650270708252       32.02639123111702446067       14.17294014257700851545
